pid,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,count,No. of words annotated as complex by each participant,sentence_number
eigcwhteigenp1,ग्रामीण,सशक्तिकरण,,,,,,,,,,,,,,,,,,,,,,0,,6
eigcwhteigenp1,चकमा,,,,,,,,,,,,,,,,,,,,,,,0,,16
eigcwhteigenp1,चित्र,प्रायः,,,,,,,,,,,,,,,,,,,,,,0,,37
eigcwhteigenp1,तरुवर,,,,,,,,,,,,,,,,,,,,,,,0,,8
eigcwhteigenp1,दीर्ध,प्रयत्न,,,,,,,,,,,,,,,,,,,,,,0,,36
eigcwhteigenp1,दुरमुस,सशस्त्र,,,,,,,,,,,,,,,,,,,,,,0,,34
eigcwhteigenp1,धारणा,,,,,,,,,,,,,,,,,,,,,,,0,,84
eigcwhteigenp1,धेले,,,,,,,,,,,,,,,,,,,,,,,0,,67
eigcwhteigenp1,निकष,परित्याग,,,,,,,,,,,,,,,,,,,,,,0,,89
eigcwhteigenp1,निमित्त,षड्यंत्र,प्रमुख,,,,,,,,,,,,,,,,,,,,,0,,27
eigcwhteigenp1,परस्परान्वितता,,,,,,,,,,,,,,,,,,,,,,,0,,94
eigcwhteigenp1,प्रक्रिया,कार्यान्वयन,,,,,,,,,,,,,,,,,,,,,,0,,32
eigcwhteigenp1,प्रचलित,,,,,,,,,,,,,,,,,,,,,,,0,,35
eigcwhteigenp1,प्रतियोगिताओं,,,,,,,,,,,,,,,,,,,,,,,0,,38
eigcwhteigenp1,बलवाराम,,,,,,,,,,,,,,,,,,,,,,,0,,87
eigcwhteigenp1,बुद्धिप्रकाश,,,,,,,,,,,,,,,,,,,,,,,0,,60
eigcwhteigenp1,बौरही,,,,,,,,,,,,,,,,,,,,,,,0,,47
eigcwhteigenp1,ब्रेख्त,,,,,,,,,,,,,,,,,,,,,,,0,,90
eigcwhteigenp1,भूषण,दूषण,,,,,,,,,,,,,,,,,,,,,,0,,43
eigcwhteigenp1,मदरसा,,,,,,,,,,,,,,,,,,,,,,,0,,51
eigcwhteigenp1,मंदिरा,स्त्री,पितृसत्ता,,,,,,,,,,,,,,,,,,,,,0,,85
eigcwhteigenp1,महुआ,,,,,,,,,,,,,,,,,,,,,,,0,,57
eigcwhteigenp1,मातृकाग्रन्थों,संरक्षित,,,,,,,,,,,,,,,,,,,,,,0,,39
eigcwhteigenp1,मानवाधिकार,,,,,,,,,,,,,,,,,,,,,,,0,,81
eigcwhteigenp1,मुश्क,उड़ेली,,,,,,,,,,,,,,,,,,,,,,0,,59
eigcwhteigenp1,यद्यपि,चेष्टा,शीलता,,,,,,,,,,,,,,,,,,,,,0,,91
eigcwhteigenp1,रचनाधर्मी,संश्लिष्टता,,,,,,,,,,,,,,,,,,,,,,0,,97
eigcwhteigenp1,रणथम्भौर,,,,,,,,,,,,,,,,,,,,,,,0,,0
eigcwhteigenp1,रस,तथ्य,,,,,,,,,,,,,,,,,,,,,,0,,44
eigcwhteigenp1,रुदन,,,,,,,,,,,,,,,,,,,,,,,0,,65
eigcwhteigenp1,वर्ग,विरोध,पूँजीवादी,अंतर्विरोध,,,,,,,,,,,,,,,,,,,,0,,96
eigcwhteigenp1,वितरण,नर्मदा,,,,,,,,,,,,,,,,,,,,,,0,,4
eigcwhteigenp1,विमानन,तुंगतामापी,समायोजन,,,,,,,,,,,,,,,,,,,,,0,,30
eigcwhteigenp1,विस्तृत,,,,,,,,,,,,,,,,,,,,,,,0,,77
eigcwhteigenp1,वैविध्य,वैविध्यों,ऐक्य,विशिष्टता,,,,,,,,,,,,,,,,,,,,0,,2
eigcwhteigenp1,व्यावसायिक,प्रणालियों,,,,,,,,,,,,,,,,,,,,,,0,,31
eigcwhteigenp1,शीघ्रता,कुँवरि,,,,,,,,,,,,,,,,,,,,,,0,,49
eigcwhteigenp1,सक्रिय,,,,,,,,,,,,,,,,,,,,,,,0,,74
eigcwhteigenp1,सम्पुट,,,,,,,,,,,,,,,,,,,,,,,0,,5
eigcwhteigenp1,सलिल,,,,,,,,,,,,,,,,,,,,,,,0,,19
eigcwhteigenp1,सावरेन,,,,,,,,,,,,,,,,,,,,,,,0,,40
eigcwhteigenp1,सिद्धांन्तों,,,,,,,,,,,,,,,,,,,,,,,0,,25
eigcwhteigenp1,सुसरा,मैमूद,,,,,,,,,,,,,,,,,,,,,,0,,68
eigcwhteigenp2,अद्धा,,,,,,,,,,,,,,,,,,,,,,,0,0,86
eigcwhteigenp2,अद्वितीय,,,,,,,,,,,,,,,,,,,,,,,0,,1
eigcwhteigenp2,अधिग्राहण,,,,,,,,,,,,,,,,,,,,,,,0,,7
eigcwhteigenp2,असमानता,,,,,,,,,,,,,,,,,,,,,,,0,,96
eigcwhteigenp2,कार्यान्वयन,,,,,,,,,,,,,,,,,,,,,,,0,,32
eigcwhteigenp2,कृतज्ञता,,,,,,,,,,,,,,,,,,,,,,,0,,50
eigcwhteigenp2,गश्त,,,,,,,,,,,,,,,,,,,,,,,0,,87
eigcwhteigenp2,तहत,,,,,,,,,,,,,,,,,,,,,,,0,,73
eigcwhteigenp2,तुंगतामापी,,,,,,,,,,,,,,,,,,,,,,,0,,30
eigcwhteigenp2,दुरमुस,,,,,,,,,,,,,,,,,,,,,,,0,,34
eigcwhteigenp2,निकष,,,,,,,,,,,,,,,,,,,,,,,0,,89
eigcwhteigenp2,परस्परान्वितता,,,,,,,,,,,,,,,,,,,,,,,0,,94
eigcwhteigenp2,प्रवृत्तियाँ,,,,,,,,,,,,,,,,,,,,,,,0,,92
eigcwhteigenp2,बौरही,,,,,,,,,,,,,,,,,,,,,,,0,,47
eigcwhteigenp2,ब्राह्मणों,,,,,,,,,,,,,,,,,,,,,,,0,,98
eigcwhteigenp2,ब्रेख्त,पूँजीवादी,,,,,,,,,,,,,,,,,,,,,,0,,90
eigcwhteigenp2,ब्रेख्त,पूँजीवादी,,,,,,,,,,,,,,,,,,,,,,0,,90
eigcwhteigenp2,भांति,,,,,,,,,,,,,,,,,,,,,,,0,,44
eigcwhteigenp2,मातृकाग्रन्थों,,,,,,,,,,,,,,,,,,,,,,,0,,39
eigcwhteigenp2,मानवाधिकार,,,,,,,,,,,,,,,,,,,,,,,0,,81
eigcwhteigenp2,रुदन,,,,,,,,,,,,,,,,,,,,,,,0,,65
eigcwhteigenp2,विविधतापूर्ण,देशज,,,,,,,,,,,,,,,,,,,,,,0,,29
eigcwhteigenp2,सम्पुट,,,,,,,,,,,,,,,,,,,,,,,0,,5
eigcwhteigenp2,सशक्तिकरण,इफको,,,,,,,,,,,,,,,,,,,,,,0,,6
eigcwhteigenp2,संश्लिष्टता,,,,,,,,,,,,,,,,,,,,,,,0,,97
eigcwhteigenp3,अधिग्राहण,,,,,,,,,,,,,,,,,,,,,,,0,0,7
eigcwhteigenp3,अभिन्नता,,,,,,,,,,,,,,,,,,,,,,,0,,26
eigcwhteigenp3,कथावस्तु,,,,,,,,,,,,,,,,,,,,,,,0,,28
eigcwhteigenp3,कार्यान्वयन,,,,,,,,,,,,,,,,,,,,,,,0,,32
eigcwhteigenp3,कुँवरि,,,,,,,,,,,,,,,,,,,,,,,0,,49
eigcwhteigenp3,तुंगतामापी,,,,,,,,,,,,,,,,,,,,,,,0,,30
eigcwhteigenp3,दीर्ध,,,,,,,,,,,,,,,,,,,,,,,0,,36
eigcwhteigenp3,नर्मदा,,,,,,,,,,,,,,,,,,,,,,,0,,4
eigcwhteigenp3,परंपरागत,,,,,,,,,,,,,,,,,,,,,,,0,,79
eigcwhteigenp3,परस्परान्वितता,,,,,,,,,,,,,,,,,,,,,,,0,,94
eigcwhteigenp3,पूँजीवादी,व्याधियों,,,,,,,,,,,,,,,,,,,,,,0,,96
eigcwhteigenp3,प्रणालियों,,,,,,,,,,,,,,,,,,,,,,,0,,31
eigcwhteigenp3,भामा,सावरेन,,,,,,,,,,,,,,,,,,,,,,0,,40
eigcwhteigenp3,मंदिरा,स्त्री,पितृसत्ता,,,,,,,,,,,,,,,,,,,,,0,,85
eigcwhteigenp3,मातृकाग्रन्थों,,,,,,,,,,,,,,,,,,,,,,,0,,39
eigcwhteigenp3,मानवाधिकार,,,,,,,,,,,,,,,,,,,,,,,0,,81
eigcwhteigenp3,मुश्क,,,,,,,,,,,,,,,,,,,,,,,0,,59
eigcwhteigenp3,यौन,सक्रिय,,,,,,,,,,,,,,,,,,,,,,0,,74
eigcwhteigenp3,विविधतापूर्ण,,,,,,,,,,,,,,,,,,,,,,,0,,29
eigcwhteigenp3,वैविध्य,विशिष्टता,,,,,,,,,,,,,,,,,,,,,,0,,2
eigcwhteigenp3,व्याख्या,,,,,,,,,,,,,,,,,,,,,,,0,,25
eigcwhteigenp3,सलिल,,,,,,,,,,,,,,,,,,,,,,,0,,19
eigcwhteigenp3,संश्लिष्टता,पठार,,,,,,,,,,,,,,,,,,,,,,0,,97
eigcwhteigenp4,अतुल्य,,,,,,,,,,,,,,,,,,,,,,,0,0,2
eigcwhteigenp4,अधिग्राहण,,,,,,,,,,,,,,,,,,,,,,,0,,7
eigcwhteigenp4,अनार,,,,,,,,,,,,,,,,,,,,,,,0,,3
eigcwhteigenp4,आत्मधर्म,,,,,,,,,,,,,,,,,,,,,,,0,,99
eigcwhteigenp4,कलाकृतियों,,,,,,,,,,,,,,,,,,,,,,,0,,1
eigcwhteigenp4,कुँवरि,,,,,,,,,,,,,,,,,,,,,,,0,,49
eigcwhteigenp4,कृतज्ञता,,,,,,,,,,,,,,,,,,,,,,,0,,50
eigcwhteigenp4,गर्भाशय,,,,,,,,,,,,,,,,,,,,,,,0,,26
eigcwhteigenp4,चाँदनी,,,,,,,,,,,,,,,,,,,,,,,0,,24
eigcwhteigenp4,चारपाइयाँ,,,,,,,,,,,,,,,,,,,,,,,0,,11
eigcwhteigenp4,चाहती,,,,,,,,,,,,,,,,,,,,,,,0,,12
eigcwhteigenp4,ज्योतिषीय,,,,,,,,,,,,,,,,,,,,,,,0,,9
eigcwhteigenp4,तथ्य,,,,,,,,,,,,,,,,,,,,,,,0,,44
eigcwhteigenp4,तुंगतामापी,,,,,,,,,,,,,,,,,,,,,,,0,,30
eigcwhteigenp4,दीर्ध,,,,,,,,,,,,,,,,,,,,,,,0,,36
eigcwhteigenp4,दुरमुस,,,,,,,,,,,,,,,,,,,,,,,0,,34
eigcwhteigenp4,नर्मदा,,,,,,,,,,,,,,,,,,,,,,,0,,4
eigcwhteigenp4,नसीहत,,,,,,,,,,,,,,,,,,,,,,,0,,10
eigcwhteigenp4,नीतिनिर्माण,,,,,,,,,,,,,,,,,,,,,,,0,,32
eigcwhteigenp4,पितृसत्ता,,,,,,,,,,,,,,,,,,,,,,,0,,85
eigcwhteigenp4,प्रचलित,,,,,,,,,,,,,,,,,,,,,,,0,,35
eigcwhteigenp4,प्रणालियों,,,,,,,,,,,,,,,,,,,,,,,0,,31
eigcwhteigenp4,प्रवृत्तियाँ,,,,,,,,,,,,,,,,,,,,,,,0,,92
eigcwhteigenp4,मनमोहक,,,,,,,,,,,,,,,,,,,,,,,0,,13
eigcwhteigenp4,मातृकाग्रन्थों,,,,,,,,,,,,,,,,,,,,,,,0,,39
eigcwhteigenp4,मैमूद,,,,,,,,,,,,,,,,,,,,,,,0,,68
eigcwhteigenp4,योगाभ्यास,,,,,,,,,,,,,,,,,,,,,,,0,,5
eigcwhteigenp4,रणथम्भौर,,,,,,,,,,,,,,,,,,,,,,,0,,0
eigcwhteigenp4,विविधतापूर्ण,,,,,,,,,,,,,,,,,,,,,,,0,,29
eigcwhteigenp4,शरण,,,,,,,,,,,,,,,,,,,,,,,0,,8
eigcwhteigenp4,शीर्षक,,,,,,,,,,,,,,,,,,,,,,,0,,97
eigcwhteigenp4,समानांतर,,,,,,,,,,,,,,,,,,,,,,,0,,91
eigcwhteigenp4,सलिल,,,,,,,,,,,,,,,,,,,,,,,0,,19
eigcwhteigenp4,सशक्तिकरण,इफको,,,,,,,,,,,,,,,,,,,,,,0,,6
eigcwhteigenp4,स्वप्न,,,,,,,,,,,,,,,,,,,,,,,0,,21
eigcwhteigenp5,अंतर्विरोधी,प्रवृत्तियाँ,,,,,,,,,,,,,,,,,,,,,,0,0,92
eigcwhteigenp5,अद्धा,,,,,,,,,,,,,,,,,,,,,,,0,,86
eigcwhteigenp5,अद्वितीय,,,,,,,,,,,,,,,,,,,,,,,0,,1
eigcwhteigenp5,अधिग्रहण,,,,,,,,,,,,,,,,,,,,,,,0,,82
eigcwhteigenp5,अधिग्राहण,,,,,,,,,,,,,,,,,,,,,,,0,,7
eigcwhteigenp5,अनुकरण,सुलेख,,,,,,,,,,,,,,,,,,,,,,0,,63
eigcwhteigenp5,आला,,,,,,,,,,,,,,,,,,,,,,,0,,62
eigcwhteigenp5,इंट्राबाउंड,कार्यान्वयन,,,,,,,,,,,,,,,,,,,,,,0,,32
eigcwhteigenp5,ओके,,,,,,,,,,,,,,,,,,,,,,,0,,56
eigcwhteigenp5,कुँवरि,,,,,,,,,,,,,,,,,,,,,,,0,,49
eigcwhteigenp5,कृतज्ञता,,,,,,,,,,,,,,,,,,,,,,,0,,50
eigcwhteigenp5,खानसामा,,,,,,,,,,,,,,,,,,,,,,,0,,53
eigcwhteigenp5,ग़ज़ल,,,,,,,,,,,,,,,,,,,,,,,0,,98
eigcwhteigenp5,चकमा,,,,,,,,,,,,,,,,,,,,,,,0,,16
eigcwhteigenp5,तथ्य,,,,,,,,,,,,,,,,,,,,,,,0,,44
eigcwhteigenp5,दीर्ध,,,,,,,,,,,,,,,,,,,,,,,0,,36
eigcwhteigenp5,दुरमुस,सशस्त्र,,,,,,,,,,,,,,,,,,,,,,0,,34
eigcwhteigenp5,नरनारियों,,,,,,,,,,,,,,,,,,,,,,,0,,87
eigcwhteigenp5,निकष,कामिनी,कांचन,परित्याग,,,,,,,,,,,,,,,,,,,,0,,89
eigcwhteigenp5,परधर्म,,,,,,,,,,,,,,,,,,,,,,,0,,99
eigcwhteigenp5,परंपरागत,प्रणाली,,,,,,,,,,,,,,,,,,,,,,0,,79
eigcwhteigenp5,परस्परान्वितता,,,,,,,,,,,,,,,,,,,,,,,0,,94
eigcwhteigenp5,पुख्ता,,,,,,,,,,,,,,,,,,,,,,,0,,58
eigcwhteigenp5,पूँजीवादी,,,,,,,,,,,,,,,,,,,,,,,0,,90
eigcwhteigenp5,प्रणालियों,,,,,,,,,,,,,,,,,,,,,,,0,,31
eigcwhteigenp5,प्रतिनिधि,,,,,,,,,,,,,,,,,,,,,,,0,,80
eigcwhteigenp5,प्रतिष्ठा,मसनद,प्रशंसा,,,,,,,,,,,,,,,,,,,,,0,,46
eigcwhteigenp5,प्रायः,,,,,,,,,,,,,,,,,,,,,,,0,,37
eigcwhteigenp5,बौरही,,,,,,,,,,,,,,,,,,,,,,,0,,47
eigcwhteigenp5,मदरसा,,,,,,,,,,,,,,,,,,,,,,,0,,51
eigcwhteigenp5,महुआ,,,,,,,,,,,,,,,,,,,,,,,0,,57
eigcwhteigenp5,मातृकाग्रन्थों,,,,,,,,,,,,,,,,,,,,,,,0,,39
eigcwhteigenp5,मानवाधिकार,,,,,,,,,,,,,,,,,,,,,,,0,,81
eigcwhteigenp5,मुश्क,,,,,,,,,,,,,,,,,,,,,,,0,,59
eigcwhteigenp5,मैकलोघलिन,,,,,,,,,,,,,,,,,,,,,,,0,,69
eigcwhteigenp5,यद्यपि,,,,,,,,,,,,,,,,,,,,,,,0,,91
eigcwhteigenp5,यौन,सक्रिय,,,,,,,,,,,,,,,,,,,,,,0,,74
eigcwhteigenp5,रुदन,,,,,,,,,,,,,,,,,,,,,,,0,,65
eigcwhteigenp5,वर्ग,पूँजीवादी,व्याधियों,,,,,,,,,,,,,,,,,,,,,0,,96
eigcwhteigenp5,विमानन,तुंगतामापी,,,,,,,,,,,,,,,,,,,,,,0,,30
eigcwhteigenp5,विविधतापूर्ण,देशज,,,,,,,,,,,,,,,,,,,,,,0,,29
eigcwhteigenp5,विस्तृत,,,,,,,,,,,,,,,,,,,,,,,0,,77
eigcwhteigenp5,वैविध्य,वैविध्यों,अनुपम,अतुल्य,विशिष्टता,,,,,,,,,,,,,,,,,,,0,,2
eigcwhteigenp5,षड्यंत्र,,,,,,,,,,,,,,,,,,,,,,,0,,27
eigcwhteigenp5,संरक्षण,कथावस्तु,,,,,,,,,,,,,,,,,,,,,,0,,28
eigcwhteigenp5,सलिल,,,,,,,,,,,,,,,,,,,,,,,0,,19
eigcwhteigenp5,सशक्तिकरण,इफको,,,,,,,,,,,,,,,,,,,,,,0,,6
eigcwhteigenp5,संश्लिष्टता,पठार,,,,,,,,,,,,,,,,,,,,,,0,,97
eigcwhteigenp5,सावरेन,,,,,,,,,,,,,,,,,,,,,,,0,,40
eigcwhteigenp5,सुसरा,खुल्दाबाद,मैमूद,ठीका,,,,,,,,,,,,,,,,,,,,0,,68
eigcwhteigenp5,स्त्री,पितृसत्ता,,,,,,,,,,,,,,,,,,,,,,0,,85
elcwevigenp1,अडेल,,,,,,,,,,,,,,,,,,,,,,,0,0,78
elcwevigenp1,अधिग्राहण,,,,,,,,,,,,,,,,,,,,,,,0,,7
elcwevigenp1,असह्य,,,,,,,,,,,,,,,,,,,,,,,0,,45
elcwevigenp1,आबादीजान,रसिकजनों,,,,,,,,,,,,,,,,,,,,,,0,,44
elcwevigenp1,आवेगी,,,,,,,,,,,,,,,,,,,,,,,0,,41
elcwevigenp1,इजलास,,,,,,,,,,,,,,,,,,,,,,,0,,52
elcwevigenp1,इफको,,,,,,,,,,,,,,,,,,,,,,,0,,6
elcwevigenp1,कराहती,,,,,,,,,,,,,,,,,,,,,,,0,,83
elcwevigenp1,काउच,,,,,,,,,,,,,,,,,,,,,,,0,,72
elcwevigenp1,खाप,हथिया,,,,,,,,,,,,,,,,,,,,,,0,,87
elcwevigenp1,गर,,,,,,,,,,,,,,,,,,,,,,,0,,15
elcwevigenp1,ट्रिपलोब्लास्टिक,जनन,परतें,विभेदित,,,,,,,,,,,,,,,,,,,,0,,36
elcwevigenp1,डेक,सशस्त्र,,,,,,,,,,,,,,,,,,,,,,0,,30
elcwevigenp1,तारतम्य,,,,,,,,,,,,,,,,,,,,,,,0,,89
elcwevigenp1,थामैं,,,,,,,,,,,,,,,,,,,,,,,0,,53
elcwevigenp1,दिनकर,छायावाद,विद्यमान,,,,,,,,,,,,,,,,,,,,,0,,98
elcwevigenp1,नगरोपकण्ठ,स्थिर,,,,,,,,,,,,,,,,,,,,,,0,,59
elcwevigenp1,नर्मदा,,,,,,,,,,,,,,,,,,,,,,,0,,4
elcwevigenp1,नेपथ्य,,,,,,,,,,,,,,,,,,,,,,,0,,69
elcwevigenp1,प्रकृति,भूमिका,राजशाही,पतन,,,,,,,,,,,,,,,,,,,,0,,75
elcwevigenp1,प्रक्षेपित,सांकेतिकता,,,,,,,,,,,,,,,,,,,,,,0,,95
elcwevigenp1,प्रणालियों,विस्तृत,विश्लेषणात्मक,,,,,,,,,,,,,,,,,,,,,0,,37
elcwevigenp1,प्रत्क्षदर्शियों,,,,,,,,,,,,,,,,,,,,,,,0,,73
elcwevigenp1,प्रत्येक,,,,,,,,,,,,,,,,,,,,,,,0,,39
elcwevigenp1,प्रवाह,,,,,,,,,,,,,,,,,,,,,,,0,,25
elcwevigenp1,बूटों,,,,,,,,,,,,,,,,,,,,,,,0,,57
elcwevigenp1,बोलादाल,,,,,,,,,,,,,,,,,,,,,,,0,,48
elcwevigenp1,मुटमरदी,स्वाँग,,,,,,,,,,,,,,,,,,,,,,0,,49
elcwevigenp1,मोकामा,,,,,,,,,,,,,,,,,,,,,,,0,,64
elcwevigenp1,योगाभ्यास,सम्पुट,,,,,,,,,,,,,,,,,,,,,,0,,5
elcwevigenp1,रूपवाद,कलावाद,प्रयोगवाद,अस्तित्ववाद,आधुनिकतावाद,,,,,,,,,,,,,,,,,,,0,,86
elcwevigenp1,वारों,,,,,,,,,,,,,,,,,,,,,,,0,,50
elcwevigenp1,विभाजन,,,,,,,,,,,,,,,,,,,,,,,0,,90
elcwevigenp1,श्रेणीक्रम,,,,,,,,,,,,,,,,,,,,,,,0,,63
elcwevigenp1,संधि,,,,,,,,,,,,,,,,,,,,,,,0,,43
elcwevigenp1,संवैधानिक,,,,,,,,,,,,,,,,,,,,,,,0,,27
elcwevigenp1,संहिता,,,,,,,,,,,,,,,,,,,,,,,0,,82
elcwevigenp1,सार,आतुर,,,,,,,,,,,,,,,,,,,,,,0,,93
elcwevigenp1,स्त्री,बानी,,,,,,,,,,,,,,,,,,,,,,0,,46
elcwevigenp1,स्लेज,,,,,,,,,,,,,,,,,,,,,,,0,,68
elcwevigenp1,स्वप्निल,,,,,,,,,,,,,,,,,,,,,,,0,,97
elcwevigenp2,अडेल,,,,,,,,,,,,,,,,,,,,,,,0,0,78
elcwevigenp2,अधिग्राहण,,,,,,,,,,,,,,,,,,,,,,,0,,7
elcwevigenp2,अनुबंध,,,,,,,,,,,,,,,,,,,,,,,0,,32
elcwevigenp2,अर्जन,,,,,,,,,,,,,,,,,,,,,,,0,,88
elcwevigenp2,असह्य,,,,,,,,,,,,,,,,,,,,,,,0,,45
elcwevigenp2,अस्तित्व,अज्ञेय,,,,,,,,,,,,,,,,,,,,,,0,,99
elcwevigenp2,आचार,संहिता,,,,,,,,,,,,,,,,,,,,,,0,,82
elcwevigenp2,आबादीजान,रसिकजनों,पकड़पकड़,,,,,,,,,,,,,,,,,,,,,0,,44
elcwevigenp2,आवेगी,,,,,,,,,,,,,,,,,,,,,,,0,,41
elcwevigenp2,इजलास,,,,,,,,,,,,,,,,,,,,,,,0,,52
elcwevigenp2,इसलिए,,,,,,,,,,,,,,,,,,,,,,,0,,21
elcwevigenp2,उपन्यास,,,,,,,,,,,,,,,,,,,,,,,0,,29
elcwevigenp2,उपभोक्ताओं,उत्पाद,,,,,,,,,,,,,,,,,,,,,,0,,74
elcwevigenp2,कदर,,,,,,,,,,,,,,,,,,,,,,,0,,23
elcwevigenp2,कराहती,,,,,,,,,,,,,,,,,,,,,,,0,,83
elcwevigenp2,काउट,,,,,,,,,,,,,,,,,,,,,,,0,,72
elcwevigenp2,खाप,,,,,,,,,,,,,,,,,,,,,,,0,,87
elcwevigenp2,गर,,,,,,,,,,,,,,,,,,,,,,,0,,15
elcwevigenp2,गाँठ,खुरज,,,,,,,,,,,,,,,,,,,,,,0,,67
elcwevigenp2,चेतना,,,,,,,,,,,,,,,,,,,,,,,0,,92
elcwevigenp2,चोचले,मुटमरदी,परिहास,पोतड़ों,स्वाँग,,,,,,,,,,,,,,,,,,,0,,49
elcwevigenp2,छायावाद,विद्यमान,,,,,,,,,,,,,,,,,,,,,,0,,98
elcwevigenp2,जनन,उतक,विभेदित,,,,,,,,,,,,,,,,,,,,,0,,36
elcwevigenp2,ज्ञात,सती,,,,,,,,,,,,,,,,,,,,,,0,,35
elcwevigenp2,डटकर,,,,,,,,,,,,,,,,,,,,,,,0,,24
elcwevigenp2,तरुवर,,,,,,,,,,,,,,,,,,,,,,,0,,8
elcwevigenp2,तारतम्य,चेतना,मूर्छा,,,,,,,,,,,,,,,,,,,,,0,,89
elcwevigenp2,तृप्ति,माधुर्य,,,,,,,,,,,,,,,,,,,,,,0,,54
elcwevigenp2,थामैं,,,,,,,,,,,,,,,,,,,,,,,0,,53
elcwevigenp2,दुरमुस,सशस्त्र,,,,,,,,,,,,,,,,,,,,,,0,,30
elcwevigenp2,नेपथ्य,,,,,,,,,,,,,,,,,,,,,,,0,,69
elcwevigenp2,परिणामतः,संरचित,स्वप्निल,उजागर,,,,,,,,,,,,,,,,,,,,0,,97
elcwevigenp2,पाषाण,शिलाओं,,,,,,,,,,,,,,,,,,,,,,0,,47
elcwevigenp2,प्रक्षेपित,सांकेतिकता,,,,,,,,,,,,,,,,,,,,,,0,,95
elcwevigenp2,प्रगतिशील,रूपवाद,कलावाद,प्रयोगवाद,अस्तित्ववाद,आधुनिकतावाद,धिक्कारा,,,,,,,,,,,,,,,,,0,,86
elcwevigenp2,प्रत्क्षदर्शियों,,,,,,,,,,,,,,,,,,,,,,,0,,73
elcwevigenp2,प्रबंधीय,,,,,,,,,,,,,,,,,,,,,,,0,,27
elcwevigenp2,प्रेरणा,सद्विचार,,,,,,,,,,,,,,,,,,,,,,0,,42
elcwevigenp2,फिरूँ,,,,,,,,,,,,,,,,,,,,,,,0,,18
elcwevigenp2,बूटों,,,,,,,,,,,,,,,,,,,,,,,0,,57
elcwevigenp2,भली,भॉति,,,,,,,,,,,,,,,,,,,,,,0,,39
elcwevigenp2,मृगया,नगरोपकण्ठ,,,,,,,,,,,,,,,,,,,,,,0,,59
elcwevigenp2,यद्यपि,संकल्प,प्रवाह,,,,,,,,,,,,,,,,,,,,,0,,25
elcwevigenp2,यूनानी,,,,,,,,,,,,,,,,,,,,,,,0,,90
elcwevigenp2,राजशाही,पतन,,,,,,,,,,,,,,,,,,,,,,0,,75
elcwevigenp2,लिपिक,,,,,,,,,,,,,,,,,,,,,,,0,,31
elcwevigenp2,वर्षांक,अवयवों,,,,,,,,,,,,,,,,,,,,,,0,,94
elcwevigenp2,विषय,,,,,,,,,,,,,,,,,,,,,,,0,,20
elcwevigenp2,श्रेणीक्रम,श्रेणी,,,,,,,,,,,,,,,,,,,,,,0,,63
elcwevigenp2,संधि,,,,,,,,,,,,,,,,,,,,,,,0,,43
elcwevigenp2,समाधि,,,,,,,,,,,,,,,,,,,,,,,0,,81
elcwevigenp2,सम्पुट,,,,,,,,,,,,,,,,,,,,,,,0,,5
elcwevigenp2,सशक्तिकरण,,,,,,,,,,,,,,,,,,,,,,,0,,6
elcwevigenp2,सामयिक,विश्लेषणात्मक,,,,,,,,,,,,,,,,,,,,,,0,,37
elcwevigenp2,सार,आतुर,,,,,,,,,,,,,,,,,,,,,,0,,93
elcwevigenp2,सेविकोम,,,,,,,,,,,,,,,,,,,,,,,0,,33
elcwevigenp2,स्त्री,लथेड़ा,बानी,जोतने,,,,,,,,,,,,,,,,,,,,0,,46
elcwevigenp2,हौंसला,,,,,,,,,,,,,,,,,,,,,,,0,,17
elcwevigenp3,अडेल,,,,,,,,,,,,,,,,,,,,,,,0,0,78
elcwevigenp3,अधिग्राहण,,,,,,,,,,,,,,,,,,,,,,,0,,7
elcwevigenp3,अध्यक्ष,राजशाही,टिप्पणियां,,,,,,,,,,,,,,,,,,,,,0,,75
elcwevigenp3,अनुबंध,विधि,अवैध,,,,,,,,,,,,,,,,,,,,,0,,32
elcwevigenp3,अब्बा,,,,,,,,,,,,,,,,,,,,,,,0,,10
elcwevigenp3,अर्जन,,,,,,,,,,,,,,,,,,,,,,,0,,88
elcwevigenp3,अलमुनियम,,,,,,,,,,,,,,,,,,,,,,,0,,56
elcwevigenp3,असह्य,,,,,,,,,,,,,,,,,,,,,,,0,,45
elcwevigenp3,आइसक्रीम,,,,,,,,,,,,,,,,,,,,,,,0,,16
elcwevigenp3,आचार्य,उपन्यास,,,,,,,,,,,,,,,,,,,,,,0,,29
elcwevigenp3,आधारित,,,,,,,,,,,,,,,,,,,,,,,0,,90
elcwevigenp3,आबादीजान,रसिकजनों,,,,,,,,,,,,,,,,,,,,,,0,,44
elcwevigenp3,आर्शीर्वाद,,,,,,,,,,,,,,,,,,,,,,,0,,55
elcwevigenp3,आवेगी,,,,,,,,,,,,,,,,,,,,,,,0,,41
elcwevigenp3,इजलास,,,,,,,,,,,,,,,,,,,,,,,0,,52
elcwevigenp3,उल्लंघन,,,,,,,,,,,,,,,,,,,,,,,0,,82
elcwevigenp3,कद,,,,,,,,,,,,,,,,,,,,,,,0,,85
elcwevigenp3,कदर,ख्‍याल,,,,,,,,,,,,,,,,,,,,,,0,,23
